MeterNo,MeterType,LONG,LAT,Status,Borough
1473030,Strada,-73.996398304,40.7259881763,Active,Manhattan
1473029,Strada,-73.9956909454,40.7268235424,Active,Manhattan
1473028,Strada,-73.995444909,40.7271155428,Active,Manhattan
1473027,Strada,-73.9955049581,40.7268165474,Active,Manhattan
1473026,Strada,-73.995012134,40.7273951643,Active,Manhattan
1473025,Strada,-73.9945731494,40.7279170983,Active,Manhattan
1473023,Strada,-73.9946701963,40.7280335764,Active,Manhattan
1473022,Strada,-73.9944604806,40.7282817927,Active,Manhattan
1473021,Strada,-73.9940272924,40.7287878596,Active,Manhattan
1473017,Strada,-73.9930917159,40.7298891139,Active,Manhattan
1473016,Strada,-73.9926472018,40.7304171995,Active,Manhattan
1473020,Strada,-73.9939055929,40.7287138809,Active,Manhattan
1473019,Strada,-73.9935156832,40.7291722284,Active,Manhattan
1473018,Strada,-73.9929525011,40.7298342438,Active,Manhattan
1473015,Strada,-73.9925485192,40.7303108818,Active,Manhattan
1473014,Strada,-73.992217416,40.7309375616,Active,Manhattan
1473013,Strada,-73.9920696492,40.7308751147,Active,Manhattan
1473012,Strada,-73.9916289651,40.7313955927,Active,Manhattan
1473011,Strada,-73.9916692905,40.7315745933,Active,Manhattan
1473010,Strada,-73.9914187618,40.7321905883,Inactive,Manhattan
1473009,Strada,-73.9913177197,40.7318981992,Active,Manhattan
1473008,Strada,-73.9911997486,40.7324449041,Active,Manhattan
1473007,Strada,-73.9911161961,40.7328302098,Active,Manhattan
1473006,Strada,-73.9913149922,40.7326619362,Active,Manhattan
1473005,Strada,-73.9912145271,40.7331185519,Active,Manhattan
1473003,Strada,-73.991010126,40.7333069107,Active,Manhattan
1473002,Strada,-73.9909232607,40.7337141218,Active,Manhattan
1473001,Strada,-73.9908410945,40.7340925078,Active,Manhattan
1453043,Strada,-73.9899262105,40.7400604755,Active,Manhattan
1453042,Strada,-73.9891779011,40.7397429752,Active,Manhattan
1453040,Strada,-73.988496562,40.7394546612,Active,Manhattan
1453038,Strada,-73.9877856983,40.7391542283,Active,Manhattan
1419994,Strada,-73.9999034273,40.7333242911,Active,Manhattan
1419993,Strada,-73.9996725383,40.7338401981,Active,Manhattan
1238112,Strada,-73.9213978911,40.8675298331,Active,Manhattan
1289727,Strada,-73.9421000147,40.7987338837,Active,Manhattan
1289726,Strada,-73.9426671357,40.7989686212,Active,Manhattan
1289736,Strada,-73.9398454623,40.7940050669,Inactive,Manhattan
1068256,Strada,-73.927979429,40.8656879274,Active,Manhattan
1058412,Strada,-73.9397040637,40.8417816604,Active,Manhattan
1058411,Strada,-73.9398201226,40.8419416801,Active,Manhattan
1058405,Strada,-73.9390572034,40.8442946837,Inactive,Manhattan
1058404,Strada,-73.9389347591,40.8448272451,Active,Manhattan
1058403,Strada,-73.9386569636,40.8458788596,Active,Manhattan
1058402,Strada,-73.9384725929,40.8464936825,Active,Manhattan
1058401,Strada,-73.9382376523,40.8472657796,Active,Manhattan
1058400,Strada,-73.9379740072,40.8480152241,Active,Manhattan
1058379,Strada,-73.9377424701,40.8479923214,Active,Manhattan
1058378,Strada,-73.9379798977,40.8473775959,Active,Manhattan
1058377,Strada,-73.9381630858,40.8467706994,Active,Manhattan
1058376,Strada,-73.9384627742,40.845802787,Active,Manhattan
1058375,Strada,-73.9391165331,40.8427734611,Active,Manhattan
1058374,Strada,-73.938770595,40.842593961,Active,Manhattan
1058371,Strada,-73.9387067294,40.8430723752,Active,Manhattan
1058370,Strada,-73.938743047,40.8429834231,Active,Manhattan
1058369,Strada,-73.9384254712,40.8430662164,Active,Manhattan
1058368,Strada,-73.9377640392,40.8439684831,Active,Manhattan
1058367,Strada,-73.9374083463,40.8444573348,Active,Manhattan
1058366,Strada,-73.936508244,40.8456899946,Active,Manhattan
1058297,Strada,-73.936184432,40.8457960813,Active,Manhattan
1058296,Strada,-73.9370873956,40.8445486908,Active,Manhattan
1058295,Strada,-73.9376234332,40.8438218213,Active,Manhattan
1058294,Strada,-73.9380611315,40.8432256472,Active,Manhattan
1058293,Strada,-73.9384630552,40.8426739106,Active,Manhattan
1058292,Strada,-73.9384906782,40.8421638662,Active,Manhattan
1058291,Strada,-73.9385451209,40.8420556109,Active,Manhattan
4451797,Strada,-73.8568464694,40.732297993,Active,Queens
4451796,Strada,-73.8568133976,40.7318474351,Active,Queens
4451795,Strada,-73.8573698818,40.7323892238,Active,Queens
4451794,Strada,-73.8590748508,40.7312715179,Active,Queens
4451793,Strada,-73.8594933897,40.7315716973,Active,Queens
4451792,Strada,-73.8599966216,40.7313050552,Active,Queens
4451791,Strada,-73.8604859982,40.7310411614,Active,Queens
4451790,Strada,-73.8568004633,40.7326182443,Active,Queens
4451789,Strada,-73.8570911503,40.732771864,Active,Queens
4451788,Strada,-73.8572609373,40.7327545471,Active,Queens
4451787,Strada,-73.8573634078,40.732532938,Active,Queens
4451786,Strada,-73.8597008602,40.7316312155,Active,Queens
4451785,Strada,-73.8603127855,40.7313020623,Active,Queens
4451784,Strada,-73.8609646556,40.7312980812,Active,Queens
4463047,Strada,-73.8322300899,40.6997060599,Active,Queens
4463005,Strada,-73.8408071203,40.6952643082,Active,Queens
4431309,Strada,-73.808386324,40.7180174366,Active,Queens
4431308,Strada,-73.808188066,40.717381145,Active,Queens
4431306,Strada,-73.8076489253,40.7147966566,Active,Queens
4431310,Strada,-73.803572956,40.7183588452,Active,Queens
4413058,Strada,-73.8771599036,40.7382365861,Active,Queens
4413113,Strada,-73.8741256899,40.7420570636,Active,Queens
4413149,Strada,-73.8629445868,40.7375638158,Active,Queens
4413048,Strada,-73.8768839692,40.7376246616,Active,Queens
4413032,Strada,-73.8834760416,40.7432816315,Active,Queens
4413033,Strada,-73.8765297508,40.7363218418,Active,Queens
4413031,Strada,-73.8772779726,40.7372440734,Inactive,Queens
4391239,Strada,-73.8934507026,40.7548045673,Active,Queens
4391238,Strada,-73.8924310617,40.7549125215,Active,Queens
4383132,Strada,-73.8135841182,40.7881222056,Active,Queens
4383131,Strada,-73.8137290311,40.7884857721,Active,Queens
4383130,Strada,-73.8139392974,40.7890114345,Active,Queens
4383123,Strada,-73.8141186049,40.7894618068,Active,Queens
4383129,Strada,-73.8127003389,40.7891440556,Active,Queens
4383116,Strada,-73.8135541222,40.7889475085,Active,Queens
4383115,Strada,-73.8120398853,40.7892998128,Active,Queens
4123001,Strada,-73.881937921,40.7499423858,Active,Queens
3163110,Strada,-73.9498822265,40.6529612813,Active,Brooklyn
3163109,Strada,-73.9499691674,40.6537839651,Active,Brooklyn
3163108,Strada,-73.9500383356,40.6544228834,Active,Brooklyn
3163107,Strada,-73.9497244923,40.6529654215,Active,Brooklyn
3163106,Strada,-73.949811786,40.6537864441,Active,Brooklyn
3163105,Strada,-73.9498879156,40.6545014331,Active,Brooklyn
3163104,Strada,-73.9499343224,40.6549368831,Active,Brooklyn
1473060,Strada,-73.9917117463,40.7319012197,Active,Manhattan
1473059,Strada,-73.9924421708,40.7322089628,Active,Manhattan
1473058,Strada,-73.9930211648,40.7324522635,Active,Manhattan
3013032,Strada,-73.9918993393,40.6896297806,Active,Brooklyn
3013031,Strada,-73.9883230002,40.6883808359,Active,Brooklyn
3013030,Strada,-73.9877101915,40.6881423107,Active,Brooklyn
3013029,Strada,-73.9864029878,40.6876344749,Active,Brooklyn
3013028,Strada,-73.9859603855,40.6874618446,Active,Brooklyn
3013027,Strada,-73.9854024829,40.687246159,Active,Brooklyn
3013026,Strada,-73.9843936296,40.6868527435,Active,Brooklyn
3013025,Strada,-73.9839727257,40.6866884697,Active,Brooklyn
3013024,Strada,-73.9833979143,40.6864650807,Active,Brooklyn
3013023,Strada,-73.981938445,40.6858982361,Active,Brooklyn
3013022,Strada,-73.9812172766,40.6856168902,Active,Brooklyn
3013021,Strada,-73.9802383119,40.6852379062,Active,Brooklyn
3013020,Strada,-73.9794797423,40.6849412054,Active,Brooklyn
3013019,Strada,-73.978958352,40.6847368099,Active,Brooklyn
3013016,Strada,-73.9814150848,40.6855089714,Active,Brooklyn
3013015,Strada,-73.9819009072,40.6856973499,Active,Brooklyn
3013014,Strada,-73.9831777417,40.6861950279,Active,Brooklyn
3013013,Strada,-73.9843394323,40.6866466608,Active,Brooklyn
3013012,Strada,-73.9852518975,40.6870011397,Active,Brooklyn
3013011,Strada,-73.9858577836,40.6872369558,Active,Brooklyn
3013010,Strada,-73.9864298395,40.687459755,Active,Brooklyn
3013009,Strada,-73.9874562794,40.6878588251,Active,Brooklyn
3013008,Strada,-73.9881324552,40.6881207994,Active,Brooklyn
3013007,Strada,-73.9885682435,40.6882887308,Active,Brooklyn
3013004,Strada,-73.9935787796,40.6899374343,Active,Brooklyn
3013003,Strada,-73.9949614007,40.6903191317,Active,Brooklyn
3013002,Strada,-73.9956624073,40.6905137891,Active,Brooklyn
3013001,Strada,-73.9969859157,40.6908771974,Active,Brooklyn
4073001,Strada,-73.9159636291,40.7625864891,Active,Queens
4073002,Strada,-73.9131479777,40.7660432063,Active,Queens
4063002,Strada,-73.8292218003,40.758590396,Active,Queens
4063001,Strada,-73.8316401194,40.7586535584,Active,Queens
3623013,Strada,-73.8629891702,40.6794997673,Inactive,Brooklyn
3623012,Strada,-73.8619976197,40.6797816693,Inactive,Brooklyn
3403116,Strada,-73.9505949353,40.6611131986,Active,Brooklyn
3013533,Strada,-73.9906993105,40.6942555604,Active,Brooklyn
3013038,Strada,-73.9972713857,40.6911357229,Active,Brooklyn
3013037,Strada,-73.9966822006,40.6909730261,Active,Brooklyn
3013036,Strada,-73.9954243859,40.6906213335,Active,Brooklyn
3013035,Strada,-73.9950355289,40.6905130064,Active,Brooklyn
3013034,Strada,-73.9935659546,40.6901059692,Active,Brooklyn
3013033,Strada,-73.9930631091,40.6899672141,Active,Brooklyn
3413083,Strada,-73.9629727891,40.6138309973,Active,Brooklyn
4431307,Strada,-73.8079024852,40.7164794415,Active,Queens
1043017,Strada,-73.9770539219,40.7420899347,Inactive,Manhattan
1043018,Strada,-73.976733894,40.7419543118,Active,Manhattan
1043019,Strada,-73.9766974518,40.7438460749,Active,Manhattan
1043020,Strada,-73.9770954288,40.7436688215,Active,Manhattan
1043021,Strada,-73.977137677,40.7435796627,Active,Manhattan
1043022,Strada,-73.9772118208,40.743154159,Active,Manhattan
1043023,Strada,-73.9775475386,40.743043613,Active,Manhattan
1043024,Strada,-73.9775522659,40.7429531841,Active,Manhattan
1043025,Strada,-73.977735463,40.7424325664,Active,Manhattan
1043026,Strada,-73.9780297851,40.7424358936,Inactive,Manhattan
1043027,Strada,-73.9781084545,40.7419227276,Active,Manhattan
1043028,Strada,-73.9778263321,40.7419044591,Active,Manhattan
1043029,Strada,-73.9784548675,40.7418162062,Active,Manhattan
1043030,Strada,-73.9784732942,40.7417185614,Active,Manhattan
1043031,Strada,-73.9784421693,40.7414657967,Active,Manhattan
1043032,Strada,-73.9783104778,40.7412487381,Active,Manhattan
1043033,Strada,-73.9790452085,40.7412556576,Active,Manhattan
1043034,Strada,-73.9789320261,40.741103572,Active,Manhattan
1043035,Strada,-73.9787603106,40.740630097,Active,Manhattan
1013001,Strada,-73.9459305065,40.8078695419,Retired,Manhattan
1033005,Strada,-73.9788968477,40.7770951418,Retired,Manhattan
1033006,Strada,-73.9762954965,40.7860997728,Active,Manhattan
1033007,Strada,-73.9776258982,40.778598496,Retired,Manhattan
1033008,Strada,-73.9770066587,40.7796912325,Active,Manhattan
1033074,Strada,-73.975565004,40.7816676401,Active,Manhattan
1033075,Strada,-73.9751036515,40.7822953622,Active,Manhattan
1033076,Strada,-73.9746814354,40.7828777039,Active,Manhattan
1033114,Strada,-73.9784092312,40.7771508421,Active,Manhattan
1033115,Strada,-73.978253406,40.7772808256,Active,Manhattan
1083002,Strada,-73.9804883724,40.7827492656,Active,Manhattan
1083003,Strada,-73.9819339375,40.7700254822,Active,Manhattan
1083004,Strada,-73.980151304,40.7780798821,Active,Manhattan
1083005,Strada,-73.9803776424,40.7779846757,Active,Manhattan
1083006,Strada,-73.9797791142,40.7777329854,Active,Manhattan
1083007,Strada,-73.9794578073,40.7777871676,Active,Manhattan
1083008,Strada,-73.9808772686,40.7783849528,Active,Manhattan
1083009,Strada,-73.9810364841,40.778262636,Active,Manhattan
1083012,Strada,-73.9838486271,40.7794504359,Active,Manhattan
1083013,Strada,-73.9832295982,40.7791874045,Active,Manhattan
1083014,Strada,-73.9837759275,40.7796066178,Active,Manhattan
1083015,Strada,-73.9832059896,40.7793666964,Active,Manhattan
1043036,Strada,-73.9793441504,40.740570387,Active,Manhattan
1043037,Strada,-73.979400572,40.7405019477,Active,Manhattan
1043038,Strada,-73.9794208303,40.7401148917,Active,Manhattan
1043039,Strada,-73.9790992605,40.7401652289,Active,Manhattan
1023016,Strada,-73.9930734692,40.7142337701,Active,Manhattan
1023036,Strada,-73.9898289344,40.7198561773,Active,Manhattan
1023018,Strada,-73.9855736124,40.7157048371,Inactive,Manhattan
1023021,Strada,-73.9894927132,40.721364906,Active,Manhattan
1023022,Strada,-73.9897539492,40.7208502414,Active,Manhattan
1023023,Strada,-73.9900341123,40.7203056594,Active,Manhattan
1023024,Strada,-73.9907966526,40.7194963781,Active,Manhattan
1023025,Strada,-73.9916167395,40.7197435712,Active,Manhattan
1023027,Strada,-73.9934820278,40.7199931142,Active,Manhattan
1023028,Strada,-73.9925551369,40.7197004806,Active,Manhattan
1023029,Strada,-73.9923562005,40.7191958624,Active,Manhattan
1023030,Strada,-73.9917655794,40.7194724213,Active,Manhattan
1023031,Strada,-73.9915811787,40.7189977763,Active,Manhattan
1023032,Strada,-73.9915695782,40.7188339628,Active,Manhattan
1023033,Strada,-73.991143259,40.7192829349,Active,Manhattan
1023034,Strada,-73.9909049646,40.7186074889,Active,Manhattan
1023035,Strada,-73.9904987121,40.7185576057,Active,Manhattan
1023017,Strada,-73.9896092179,40.7202884662,Active,Manhattan
1023037,Strada,-73.9893817105,40.7207277744,Active,Manhattan
1023038,Strada,-73.9891498971,40.7211863752,Active,Manhattan
1023039,Strada,-73.9887880781,40.7215058935,Active,Manhattan
1023040,Strada,-73.988669535,40.722319078,Active,Manhattan
1023041,Strada,-73.9888012589,40.7219551896,Active,Manhattan
1023042,Strada,-73.989422181,40.7190784829,Retired,Manhattan
1023044,Strada,-73.9895155823,40.7196213358,Active,Manhattan
1023045,Strada,-73.9892462762,40.7201427367,Active,Manhattan
1023046,Strada,-73.9890100985,40.7206028812,Active,Manhattan
1023047,Strada,-73.9887276759,40.7211536785,Active,Manhattan
1023048,Strada,-73.9883127917,40.7219683731,Active,Manhattan
1023049,Strada,-73.9880755076,40.7224343742,Inactive,Manhattan
1023050,Strada,-73.987415636,40.7220220219,Active,Manhattan
1023051,Strada,-73.9872703432,40.7221095625,Active,Manhattan
1023052,Strada,-73.9875789584,40.7215077983,Active,Manhattan
1023053,Strada,-73.9876540202,40.7215569273,Active,Manhattan
1023054,Strada,-73.9881812876,40.7213246521,Active,Manhattan
1023055,Strada,-73.9874641083,40.7211028042,Active,Manhattan
1023056,Strada,-73.9880158798,40.7208455063,Inactive,Manhattan
1023057,Strada,-73.9880734406,40.7205381503,Active,Manhattan
1023058,Strada,-73.9882815235,40.7203171434,Active,Manhattan
1023059,Strada,-73.9886309003,40.7201986443,Active,Manhattan
1023060,Strada,-73.9884896497,40.7187954946,Active,Manhattan
1023061,Strada,-73.9888426987,40.7185867246,Retired,Manhattan
1023062,Strada,-73.9890975517,40.7185300006,Active,Manhattan
1023063,Strada,-73.9893434945,40.718051128,Active,Manhattan
1023064,Strada,-73.9890702897,40.7178162908,Active,Manhattan
1023065,Strada,-73.9884665026,40.7178405078,Inactive,Manhattan
1023067,Strada,-73.9878166159,40.7190975617,Active,Manhattan
1023068,Strada,-73.9875554412,40.7196013078,Active,Manhattan
1023069,Strada,-73.987319658,40.7200580179,Active,Manhattan
1023070,Strada,-73.9869859765,40.7207085044,Active,Manhattan
1023071,Strada,-73.9865737551,40.7215089993,Active,Manhattan
1023072,Strada,-73.9863712102,40.7219044405,Active,Manhattan
1023074,Strada,-73.9869517394,40.721184074,Active,Manhattan
1023079,Strada,-73.9868518262,40.7182991815,Active,Manhattan
1023080,Strada,-73.9871987244,40.7188243241,Active,Manhattan
1023081,Strada,-73.9868941038,40.7194170928,Active,Manhattan
1023082,Strada,-73.9869992794,40.7197043844,Active,Manhattan
1023083,Strada,-73.986237432,40.7194741931,Active,Manhattan
1023084,Strada,-73.9849279956,40.7216601055,Inactive,Manhattan
1023085,Strada,-73.9841654985,40.7214297492,Active,Manhattan
1023086,Strada,-73.983246948,40.7211508277,Active,Manhattan
1023088,Strada,-73.9852884947,40.7178522422,Active,Manhattan
1023089,Strada,-73.9855342805,40.7182821993,Active,Manhattan
1023090,Strada,-73.9852510774,40.7188306189,Active,Manhattan
1023091,Strada,-73.9853359848,40.7191987672,Active,Manhattan
1023092,Strada,-73.9847913713,40.7190356565,Active,Manhattan
1023093,Strada,-73.9849555868,40.7194094536,Active,Manhattan
1023094,Strada,-73.9846904274,40.7199202995,Active,Manhattan
1023095,Strada,-73.9864221021,40.7184512386,Active,Manhattan
1023096,Strada,-73.9944677856,40.7189814178,Active,Manhattan
1023100,Strada,-73.9928306699,40.7182702318,Active,Manhattan
1023101,Strada,-73.9934316465,40.7173539186,Active,Manhattan
1023102,Strada,-73.9933680781,40.7172113642,Active,Manhattan
1023103,Strada,-73.9936224347,40.7169652376,Active,Manhattan
1023104,Strada,-73.9931833656,40.7166232726,Active,Manhattan
1023106,Strada,-73.9924357903,40.7163980839,Active,Manhattan
1023107,Strada,-73.9923500309,40.7173064246,Active,Manhattan
1023110,Strada,-73.9920342326,40.7179285476,Active,Manhattan
1023112,Strada,-73.9918364143,40.7183139646,Active,Manhattan
1023113,Strada,-73.9911799616,40.7180720257,Active,Manhattan
1023114,Strada,-73.9913677073,40.7177073316,Active,Manhattan
1023115,Strada,-73.9917411081,40.7175716377,Active,Manhattan
1023116,Strada,-73.9918370759,40.7174827345,Active,Manhattan
1023118,Strada,-73.9919261833,40.7157759796,Active,Manhattan
1023119,Strada,-73.9914554165,40.7166907559,Active,Manhattan
1023122,Strada,-73.9917979421,40.7151688915,Active,Manhattan
1023124,Strada,-73.9914775423,40.7156082164,Active,Manhattan
1023125,Strada,-73.9915142738,40.7157150115,Active,Manhattan
1023126,Strada,-73.991451011,40.7160300882,Active,Manhattan
1023127,Strada,-73.9914514386,40.716101631,Active,Manhattan
1023128,Strada,-73.9911597098,40.7164057167,Active,Manhattan
1023129,Strada,-73.9909280229,40.7168563031,Active,Manhattan
1023130,Strada,-73.9909131554,40.7172048129,Active,Manhattan
1023131,Strada,-73.9903975031,40.7170483857,Active,Manhattan
1023132,Strada,-73.9903560705,40.7171543264,Active,Manhattan
1023133,Strada,-73.9909527159,40.7173352035,Active,Manhattan
1023134,Strada,-73.9896190836,40.7168118929,Active,Manhattan
1023135,Strada,-73.9900292508,40.7167254639,Active,Manhattan
1023137,Strada,-73.9901423296,40.7157016323,Active,Manhattan
1023138,Strada,-73.9901731546,40.7156398185,Active,Manhattan
1023139,Strada,-73.9906988211,40.7154297993,Active,Manhattan
1023140,Strada,-73.9908758831,40.7150838896,Active,Manhattan
1023141,Strada,-73.9907639834,40.7146232841,Active,Manhattan
